antecedent,consequent,support,confidence,lift,antecedent_support,consequent_support
Cholesterol=High + Diabetes=No,Rx=Antihypertensive,0.2303288074595125,0.6798647996137132,0.9460536125742383,0.3387861933584165,0.7186324227057092
Smoking=Never,Cholesterol=High,0.3415671519712089,0.5908319185059423,0.9449909779766681,0.5781122198593162,0.6252249304760347
Activity=SedentaryHigh + Alcohol=Regular,Rx=Antihypertensive,0.11451006052674628,0.6789524733268671,0.9447840813674343,0.16865696057582202,0.7186324227057092
Diet=FiberLow + Sex=Male,Cholesterol=High,0.1352854572223131,0.5894511760513186,0.9427825848251467,0.22951087845575005,0.6252249304760347
Diet=SodiumHigh + Hypertension=No,Rx=Antihypertensive,0.27498773106494356,0.676731078904992,0.9416929399832041,0.4063471290691968,0.7186324227057092
Activity=Active + Alcohol=Regular,Cholesterol=High,0.17094716178635694,0.5887323943661972,0.9416329478703724,0.2903647963356781,0.6252249304760347
Cholesterol=High + Sex=Female,Rx=Antihypertensive,0.22264027482414525,0.6764413518886679,0.941289775573737,0.3291346311140193,0.7186324227057092
Sex=Female,Rx=Antihypertensive,0.353181743824636,0.6753206130747575,0.9397302316699278,0.5229838050057255,0.7186324227057092
Diet=SodiumHigh + Sex=Female,Rx=Antihypertensive,0.2486504171437919,0.6752554420257663,0.9396395440709103,0.36823163749386556,0.7186324227057092
Activity=SedentaryHigh + Cholesterol=High,Rx=Antihypertensive,0.0986422378537543,0.6752519596864502,0.9396346982843775,0.14608212007197774,0.7186324227057092
Diet=SugarHigh + Smoking=Never,Cholesterol=High,0.22558481923769017,0.5870583226905066,0.938955396809803,0.38426304596761,0.6252249304760347
Activity=Active + Diet=SodiumHigh,Cholesterol=High,0.17699983641419925,0.586767895878525,0.9384908810846214,0.3016522165876002,0.6252249304760347
Cholesterol=Normal + Sex=Female,Rx=Antihypertensive,0.13054146900049077,0.6734177215189874,0.9370822972104643,0.1938491738917062,0.7186324227057092
Diet=SugarHigh + Hypertension=No,Rx=Antihypertensive,0.24145264191068216,0.6715195632393085,0.9344409492560648,0.3595615900539833,0.7186324227057092
Diabetes=No + Smoking=Ever,Cholesterol=High,0.14493701946671028,0.5840474620962426,0.934139752955084,0.24815965974153442,0.6252249304760347
Hypertension=No,Rx=Antihypertensive,0.34205790937346636,0.6710526315789472,0.9337911989169371,0.5097333551447735,0.7186324227057092
Activity=Active + Rx=Antihypertensive,Cholesterol=High,0.1603140847374448,0.5833333333333334,0.9329975579975581,0.2748241452641911,0.6252249304760347
Hypertension=No + Smoking=Ever,Cholesterol=High,0.11025682970718141,0.5830449826989619,0.9325363629614741,0.18910518566988385,0.6252249304760347
BMI=Overweight + Hypertension=No,Rx=Antihypertensive,0.11859970554555864,0.6700554528650646,0.932403592844102,0.17699983641419925,0.7186324227057092
Rx=Antihypertensive + Smoking=Never,Cholesterol=High,0.24521511532798954,0.5821359223300971,0.9310823896399487,0.4212334369376738,0.6252249304760347
Diabetes=No + Risk=High,Rx=Antihypertensive,0.14281040405692785,0.6684532924961715,0.9301741354493731,0.21364305578275805,0.7186324227057092
Diet=FiberLow + Hypertension=No,Rx=Antihypertensive,0.1778177654179617,0.6681007990165948,0.9296836294988491,0.2661540978243089,0.7186324227057092
Diet=FiberLow + Smoking=Never,Cholesterol=High,0.1720922623916244,0.5799338478500551,0.9275603380186779,0.29674464256502536,0.6252249304760347
Age=30-44 + Sex=Female,Rx=Antihypertensive,0.0894814330116146,0.6662606577344702,0.9271230140520865,0.13430394241779814,0.7186324227057092
Risk=NotHigh + Sex=Female,Rx=Antihypertensive,0.1567151971208899,0.6638946638946639,0.9238306579531255,0.23605431048584982,0.7186324227057092
Diet=SodiumHigh + Smoking=Never,Cholesterol=High,0.2555210207753967,0.5770225341706686,0.9229039119270793,0.4428267626370031,0.6252249304760347
Sex=Male + Smoking=Never,Cholesterol=High,0.1352854572223131,0.5755045233124566,0.9204759683435498,0.23507279568133485,0.6252249304760347
Age=45-59 + Smoking=Never,Rx=Antihypertensive,0.08212007197775233,0.6613965744400526,0.920354486581389,0.12416162277114347,0.7186324227057092
Alcohol=Regular + Hypertension=No,Rx=Antihypertensive,0.24652380173400948,0.6609649122807018,0.919753814880931,0.3729756257156879,0.7186324227057092
Activity=SedentaryHigh + Diabetes=No,Rx=Antihypertensive,0.09324390642892197,0.660486674391657,0.9190883315629864,0.1411745460494029,0.7186324227057092
Activity=Active + Smoking=Never,Cholesterol=High,0.11827253394405365,0.574265289912629,0.9184939082249873,0.2059545231473908,0.6252249304760347
Age=30-44 + Diet=SugarHigh,Cholesterol=High,0.10354981187632914,0.5728506787330317,0.9162313446088496,0.18076230983150662,0.6252249304760347
Diet=SugarHigh + Sex=Female,Rx=Antihypertensive,0.21953214460984788,0.6575208231259186,0.9149612546707809,0.3338786193358417,0.7186324227057092
Age=45-59 + Diet=SodiumHigh,Rx=Antihypertensive,0.11761819074104368,0.6566210045662101,0.9137091283663197,0.17912645182398168,0.7186324227057092
Alcohol=Regular + Sex=Female,Rx=Antihypertensive,0.22231310322264028,0.6558880308880309,0.9126891720506562,0.33894977915916896,0.7186324227057092
Age=30-44,Cholesterol=High,0.1442826762637003,0.5701357466063348,0.9118890159614141,0.2530672337641093,0.6252249304760347
Alcohol=Regular + Smoking=Never,Cholesterol=High,0.2059545231473908,0.5694255992763455,0.9107531890047881,0.36168820546376573,0.6252249304760347
Age=45-59 + Alcohol=Regular,Rx=Antihypertensive,0.11925404874856863,0.6543985637342908,0.9106165308690461,0.18223458203827908,0.7186324227057092
Diabetes=No + Sex=Female,Rx=Antihypertensive,0.21724194339931294,0.6541871921182266,0.9103224005050579,0.3320791755275642,0.7186324227057092
Age=45-59,Rx=Antihypertensive,0.15246196630132505,0.6540350877192982,0.9101107423692396,0.23310976607230494,0.7186324227057092
Activity=Active + Diet=FiberLow,Cholesterol=High,0.10911172910191395,0.5676595744680851,0.9079285658616966,0.19221331588418125,0.6252249304760347
Age=45-59 + Diet=SugarHigh,Rx=Antihypertensive,0.1015867822672992,0.6523109243697479,0.9077115139249418,0.15573368231637494,0.7186324227057092
Age=30-44 + Diet=SodiumHigh,Cholesterol=High,0.11549157533126124,0.5666131621187801,0.9062549084333079,0.20382790773760837,0.6252249304760347
Activity=Active + Sex=Female,Rx=Antihypertensive,0.10829380009815148,0.6509341199606687,0.905795646555786,0.16636675936528708,0.7186324227057092
Age=45-59 + Risk=High,Rx=Antihypertensive,0.08244724357925733,0.6503225806451614,0.9049446700395791,0.12677899558318337,0.7186324227057092
BMI=Normal + Sex=Female,Rx=Antihypertensive,0.09913299525601178,0.6460554371002132,0.899006803322013,0.15344348110584002,0.7186324227057092
Sex=Female + Smoking=Ever,Rx=Antihypertensive,0.11598233273351873,0.6445454545454545,0.8969056143037477,0.17994438082774414,0.7186324227057092
BMI=Obese + Hypertension=No,Rx=Antihypertensive,0.0829380009815148,0.6434010152284264,0.895313090391844,0.1289056109929658,0.7186324227057092
Age=30-44 + Smoking=Never,Cholesterol=High,0.08506461639129724,0.557341907824223,0.8914262382337717,0.15262555210207754,0.6252249304760347
Age=30-44 + Rx=Antihypertensive,Cholesterol=High,0.10109602486504171,0.5572587917042381,0.8912933002846697,0.1814166530345166,0.6252249304760347
Age=30-44 + Alcohol=Regular,Cholesterol=High,0.10927531490266645,0.5534382767191384,0.8851826754537134,0.19744806150826108,0.6252249304760347
BMI=Overweight + Diabetes=No,Cholesterol=High,0.123016522165876,0.5533480500367918,0.8850383646977782,0.22231310322264028,0.6252249304760347
Age=45-59 + Diabetes=No,Rx=Antihypertensive,0.08277441518076231,0.635678391959799,0.8845668131232077,0.13021429739898577,0.7186324227057092
Age=45-59 + Cholesterol=High,Rx=Antihypertensive,0.10404056927858663,0.6353646353646355,0.8841302107862546,0.16374938655324717,0.7186324227057092
Hypertension=No + Smoking=Ever,Rx=Antihypertensive,0.1199083919515786,0.634083044982699,0.8823468367810696,0.18910518566988385,0.7186324227057092
Cholesterol=High + Hypertension=No,Rx=Antihypertensive,0.16669393096679208,0.6259213759213759,0.8709896132500274,0.26631768362506136,0.7186324227057092
Hypertension=No + Sex=Female,Rx=Antihypertensive,0.1691477179780795,0.6089517078916372,0.8473757774508487,0.277768689677736,0.7186324227057092
