items,item_count,support
Age=60+ + Diet=FiberLow + Diet=SodiumHigh,3,0.1045313266808441
BMI=Normal + Rx=Antihypertensive + Sex=Male,3,0.1045313266808441
Diet=SodiumHigh + Hypertension=Yes + Rx=Statin,3,0.1045313266808441
Age=60+ + Rx=Antihypertensive + Rx=Statin,3,0.10436774088009161
BMI=Obese + Rx=Antihypertensive + Smoking=Ever,3,0.10436774088009161
BMI=Obese + Diet=FiberLow + Smoking=Never,3,0.10420415507933911
BMI=Overweight + Diet=FiberLow + Risk=High,3,0.10420415507933911
Diet=FiberLow + Sex=Male + Smoking=Never,3,0.10420415507933911
Age=30-44 + Risk=NotHigh + Smoking=Never,3,0.10404056927858663
Age=45-59 + Cholesterol=High + Rx=Antihypertensive,3,0.10404056927858663
Activity=SedentaryHigh + Diet=SugarHigh + Risk=High,3,0.10387698347783413
Age=18-29 + Diet=FiberLow + Hypertension=No,3,0.10387698347783413
Age=30-44 + Diet=SugarHigh + Smoking=Never,3,0.10387698347783413
Alcohol=Regular + BMI=Overweight + Sex=Female,3,0.10387698347783413
BMI=Normal + Cholesterol=Normal + Diet=SugarHigh,3,0.10387698347783413
Activity=Active + Hypertension=Yes + Sex=Male,3,0.10371339767708163
BMI=Overweight + Diet=SugarHigh + Risk=High,3,0.10371339767708163
Cholesterol=High + Diabetes=Yes + Diet=SodiumHigh,3,0.10371339767708163
Age=30-44 + Cholesterol=High + Diet=SugarHigh,3,0.10354981187632914
Diet=SugarHigh + Risk=NotHigh + Smoking=Ever,3,0.10354981187632914
Activity=Active + Cholesterol=High + Hypertension=No,3,0.10338622607557664
BMI=Normal + Risk=NotHigh + Sex=Male,3,0.10338622607557664
BMI=Overweight + Diabetes=No + Sex=Female,3,0.10338622607557664
Alcohol=Regular + Diabetes=Prediabetes + Diet=SodiumHigh,3,0.10322264027482414
Cholesterol=Normal + Diabetes=No + Smoking=Ever,3,0.10322264027482414
Age=60+ + BMI=Obese + Risk=High,3,0.10289546867331915
BMI=Obese + Diet=SugarHigh + Sex=Male,3,0.10289546867331915
Age=30-44 + Cholesterol=High + Diabetes=No,3,0.10273188287256665
Age=30-44 + Hypertension=No + Smoking=Never,3,0.10273188287256665
BMI=Overweight + Cholesterol=Normal + Risk=NotHigh,3,0.10273188287256665
Age=60+ + Cholesterol=High + Sex=Male,3,0.10256829707181417
BMI=Overweight + Hypertension=No + Smoking=Never,3,0.10256829707181417
Age=60+ + Diet=SodiumHigh + Sex=Female,3,0.10224112547030918
BMI=Overweight + Cholesterol=Normal + Diet=SodiumHigh,3,0.10224112547030918
BMI=Overweight + Diet=FiberLow + Smoking=Never,3,0.10224112547030918
BMI=Normal + Cholesterol=High + Diet=SodiumHigh,3,0.10207753966955668
Activity=Active + Risk=High + Smoking=Ever,3,0.10191395386880418
BMI=Normal + Diet=FiberLow + Rx=Antihypertensive,3,0.10191395386880418
Age=45-59 + Diet=SodiumHigh + Hypertension=Yes,3,0.1017503680680517
Alcohol=Regular + Cholesterol=Normal + Hypertension=Yes,3,0.1017503680680517
Age=45-59 + Alcohol=Regular + Risk=High,3,0.1015867822672992
Age=45-59 + Diet=SugarHigh + Rx=Antihypertensive,3,0.1015867822672992
Activity=Active + Sex=Male + Smoking=Never,3,0.1014231964665467
Age=30-44 + Diabetes=No + Diet=FiberLow,3,0.1014231964665467
Alcohol=Regular + BMI=Normal + Diet=FiberLow,3,0.1014231964665467
Activity=Active + Cholesterol=Normal + Hypertension=No,3,0.10125961066579421
Age=30-44 + Alcohol=Regular + Sex=Male,3,0.10109602486504171
Age=30-44 + Cholesterol=High + Rx=Antihypertensive,3,0.10109602486504171
BMI=Normal + Cholesterol=Normal + Smoking=Never,3,0.10076885326353673
BMI=Overweight + Diet=SugarHigh + Sex=Female,3,0.10076885326353673
Activity=Active + Diet=FiberLow + Smoking=Never,3,0.10060526746278423
BMI=Obese + Hypertension=Yes + Smoking=Ever,3,0.10060526746278423
BMI=Overweight + Sex=Female + Smoking=Never,3,0.10060526746278423
Cholesterol=Normal + Diet=SodiumHigh + Hypertension=Yes,3,0.10027809586127924
Age=45-59 + Alcohol=Regular + Sex=Male,3,0.10011451006052674
Diet=SugarHigh + Hypertension=No + Risk=High,3,0.10011451006052674
Age=18-29 + Diabetes=No + Sex=Female,3,0.09995092425977425
BMI=Obese + Diabetes=No + Sex=Female,3,0.09995092425977425
Cholesterol=High + Diet=SugarHigh + Rx=Statin,3,0.09995092425977425
Activity=Active + Alcohol=Regular + BMI=Obese,3,0.09978733845902175
Alcohol=Regular + BMI=Normal + Sex=Female,3,0.09978733845902175
BMI=Overweight + Diet=FiberLow + Hypertension=No,3,0.09978733845902175
Cholesterol=Normal + Hypertension=Yes + Rx=Antihypertensive,3,0.09978733845902175
Cholesterol=Normal + Sex=Male + Smoking=Never,3,0.09978733845902175
Age=45-59 + Cholesterol=High + Hypertension=Yes,3,0.09946016685751677
Age=60+ + BMI=Overweight + Risk=High,3,0.09946016685751677
Activity=Active + Cholesterol=High + Sex=Female,3,0.09929658105676427
Age=45-59 + Diabetes=No + Diet=SodiumHigh,3,0.09929658105676427
BMI=Normal + Diet=FiberLow + Diet=SodiumHigh,3,0.09929658105676427
BMI=Overweight + Cholesterol=Normal + Diabetes=No,3,0.09929658105676427
Cholesterol=High + Diabetes=Prediabetes + Diet=SugarHigh,3,0.09929658105676427
Age=30-44 + Diet=SodiumHigh + Sex=Female,3,0.09913299525601178
Age=45-59 + Alcohol=Regular + Smoking=Ever,3,0.09913299525601178
BMI=Normal + Rx=Antihypertensive + Sex=Female,3,0.09913299525601178
BMI=Overweight + Sex=Male + Smoking=Ever,3,0.09913299525601178
Cholesterol=Normal + Rx=Antihypertensive + Smoking=Ever,3,0.09913299525601178
Activity=SedentaryHigh + Diabetes=No + Diet=SugarHigh,3,0.09896940945525928
Alcohol=Regular + Diabetes=Prediabetes + Rx=Antihypertensive,3,0.09896940945525928
Activity=SedentaryHigh + Cholesterol=High + Rx=Antihypertensive,3,0.0986422378537543
Alcohol=Regular + BMI=Overweight + Cholesterol=Normal,3,0.0986422378537543
Age=18-29 + Cholesterol=Normal + Diet=SodiumHigh,3,0.0984786520530018
Alcohol=Regular + Cholesterol=High + Diabetes=Yes,3,0.0984786520530018
Alcohol=Regular + Diet=SodiumHigh + Rx=Statin,3,0.0984786520530018
BMI=Obese + Diet=SodiumHigh + Hypertension=No,3,0.0984786520530018
BMI=Obese + Diet=SugarHigh + Smoking=Ever,3,0.0984786520530018
Cholesterol=Normal + Diet=SugarHigh + Smoking=Ever,3,0.0984786520530018
Activity=SedentaryHigh + Cholesterol=High + Diet=SugarHigh,3,0.09831506625224931
Hypertension=Yes + Sex=Female + Smoking=Ever,3,0.09831506625224931
Alcohol=Regular + BMI=Normal + Smoking=Ever,3,0.09815148045149681
BMI=Overweight + Diet=FiberLow + Sex=Female,3,0.09815148045149681
Age=45-59 + Hypertension=Yes + Rx=Antihypertensive,3,0.09798789465074431
BMI=Normal + Diet=SugarHigh + Sex=Female,3,0.09798789465074431
Alcohol=Regular + Cholesterol=High + Diabetes=Prediabetes,3,0.09782430884999183
Cholesterol=High + Risk=NotHigh + Sex=Male,3,0.09766072304923933
Activity=Active + Hypertension=No + Sex=Female,3,0.09749713724848683
Age=45-59 + Hypertension=Yes + Risk=High,3,0.09749713724848683
Risk=NotHigh + Rx=Antihypertensive + Smoking=Ever,3,0.09749713724848683
Activity=Active + BMI=Obese + Rx=Antihypertensive,3,0.09733355144773434
Activity=Active + BMI=Overweight + Rx=Antihypertensive,3,0.09733355144773434
Age=18-29 + Hypertension=No + Sex=Female,3,0.09733355144773434
Alcohol=Regular + Rx=Antihypertensive + Rx=Statin,3,0.09733355144773434
Diet=FiberLow + Risk=NotHigh + Sex=Male,3,0.09733355144773434
Activity=Active + BMI=Obese + Cholesterol=High,3,0.09716996564698184
Activity=Active + Diet=FiberLow + Sex=Male,3,0.09716996564698184
Cholesterol=High + Diabetes=Prediabetes + Hypertension=Yes,3,0.09716996564698184
BMI=Normal + Diet=FiberLow + Risk=NotHigh,3,0.09700637984622935
Diabetes=Prediabetes + Hypertension=Yes + Rx=Antihypertensive,3,0.09684279404547685
Diet=FiberLow + Risk=High + Rx=Statin,3,0.09684279404547685
Diet=SugarHigh + Risk=High + Rx=Statin,3,0.09667920824472435
BMI=Obese + Diabetes=No + Diet=FiberLow,3,0.09651562244397187
BMI=Overweight + Cholesterol=High + Sex=Female,3,0.09651562244397187
Activity=Active + Risk=High + Sex=Male,3,0.09635203664321937
Age=30-44 + Alcohol=Regular + Sex=Female,3,0.09635203664321937
BMI=Overweight + Risk=High + Smoking=Ever,3,0.09618845084246687
Age=30-44 + Diet=FiberLow + Diet=SodiumHigh,3,0.09602486504171438
Age=45-59 + Diet=SodiumHigh + Sex=Male,3,0.09602486504171438
Age=60+ + Sex=Female + Smoking=Never,3,0.09602486504171438
Alcohol=Regular + BMI=Normal + Cholesterol=High,3,0.09602486504171438
Diet=SodiumHigh + Rx=Antihypertensive + Rx=Statin,3,0.09586127924096188
Age=60+ + Diet=FiberLow + Sex=Female,3,0.09569769344020938
BMI=Normal + Diet=SugarHigh + Sex=Male,3,0.09569769344020938
Activity=SedentaryHigh + Diet=FiberLow + Risk=High,3,0.0955341076394569
Age=60+ + Diabetes=Yes + Risk=High,3,0.0955341076394569
BMI=Overweight + Hypertension=Yes + Sex=Male,3,0.0955341076394569
Age=18-29 + Diabetes=No + Sex=Male,3,0.09520693603795191
Age=30-44 + Hypertension=No + Sex=Female,3,0.09520693603795191
BMI=Obese + Hypertension=Yes + Sex=Male,3,0.09520693603795191
Activity=Active + Diet=FiberLow + Sex=Female,3,0.09504335023719941
Activity=SedentaryHigh + Rx=Antihypertensive + Smoking=Never,3,0.09504335023719941
BMI=Overweight + Diet=FiberLow + Sex=Male,3,0.09504335023719941
Diet=FiberLow + Hypertension=No + Risk=High,3,0.09504335023719941
Age=18-29 + Diet=FiberLow + Rx=Antihypertensive,3,0.09487976443644691
Age=60+ + Diet=FiberLow + Diet=SugarHigh,3,0.09487976443644691
Diabetes=Prediabetes + Diet=SugarHigh + Rx=Antihypertensive,3,0.09455259283494193
Diabetes=No + Risk=High + Sex=Male,3,0.09438900703418943
Diabetes=Yes + Diet=SodiumHigh + Rx=Antihypertensive,3,0.09438900703418943
Activity=SedentaryHigh + Alcohol=Regular + Diet=FiberLow,3,0.09422542123343694
BMI=Overweight + Cholesterol=High + Hypertension=No,3,0.09422542123343694
BMI=Overweight + Hypertension=No + Sex=Male,3,0.09422542123343694
Cholesterol=Normal + Diet=FiberLow + Sex=Male,3,0.09422542123343694
Age=30-44 + Cholesterol=Normal + Diabetes=No,3,0.09406183543268444
Diabetes=Yes + Diet=SodiumHigh + Hypertension=Yes,3,0.09406183543268444
BMI=Overweight + Cholesterol=Normal + Rx=Antihypertensive,3,0.09389824963193195
BMI=Normal + Cholesterol=High + Rx=Antihypertensive,3,0.09340749222967447
BMI=Overweight + Diet=FiberLow + Hypertension=Yes,3,0.09340749222967447
Activity=SedentaryHigh + Diabetes=No + Rx=Antihypertensive,3,0.09324390642892197
Cholesterol=High + Diet=FiberLow + Rx=Statin,3,0.09324390642892197
Age=18-29 + Diet=FiberLow + Diet=SodiumHigh,3,0.09308032062816947
Age=30-44 + Diet=FiberLow + Rx=Antihypertensive,3,0.09308032062816947
Diabetes=Prediabetes + Diet=SodiumHigh + Hypertension=Yes,3,0.09308032062816947
Age=60+ + Diet=SodiumHigh + Rx=Statin,3,0.09291673482741698
Age=60+ + Diet=SugarHigh + Sex=Male,3,0.09291673482741698
Age=45-59 + Alcohol=Regular + Diet=FiberLow,3,0.09275314902666448
Age=60+ + Diet=SugarHigh + Smoking=Never,3,0.09275314902666448
Age=45-59 + Diet=SodiumHigh + Smoking=Never,3,0.092589563225912
Age=30-44 + Cholesterol=Normal + Risk=NotHigh,3,0.0924259774251595
Age=60+ + Alcohol=Regular + Rx=Statin,3,0.0924259774251595
Cholesterol=High + Risk=NotHigh + Sex=Female,3,0.0924259774251595
Diabetes=No + Risk=High + Smoking=Never,3,0.0924259774251595
Activity=Active + Age=18-29 + Diabetes=No,3,0.092262391624407
Activity=Active + BMI=Obese + Diet=SugarHigh,3,0.092262391624407
Activity=Active + BMI=Overweight + Diet=SugarHigh,3,0.092262391624407
Age=18-29 + Cholesterol=Normal + Rx=Antihypertensive,3,0.092262391624407
Age=60+ + BMI=Overweight + Hypertension=Yes,3,0.092262391624407
Activity=SedentaryHigh + Diet=SodiumHigh + Sex=Male,3,0.09209880582365451
BMI=Overweight + Diabetes=No + Smoking=Ever,3,0.09209880582365451
Age=30-44 + Diet=SugarHigh + Sex=Female,3,0.09193522002290201
Age=30-44 + Rx=Antihypertensive + Sex=Male,3,0.09193522002290201
Age=30-44 + Sex=Female + Smoking=Never,3,0.09177163422214951
BMI=Normal + Cholesterol=High + Diabetes=No,3,0.09177163422214951
Activity=Active + Diet=FiberLow + Smoking=Ever,3,0.09160804842139703
Age=30-44 + Diabetes=No + Sex=Male,3,0.09160804842139703
Alcohol=Regular + Diabetes=Yes + Diet=SodiumHigh,3,0.09160804842139703
Age=18-29 + Cholesterol=Normal + Smoking=Never,3,0.09128087681989204
Age=30-44 + Alcohol=Regular + Smoking=Ever,3,0.09128087681989204
Alcohol=Regular + BMI=Obese + Hypertension=No,3,0.09111729101913954
BMI=Overweight + Diet=FiberLow + Smoking=Ever,3,0.09095370521838704
Age=18-29 + Alcohol=Regular + Smoking=Never,3,0.09079011941763455
Age=60+ + BMI=Overweight + Cholesterol=High,3,0.09079011941763455
Age=60+ + Diet=SugarHigh + Smoking=Ever,3,0.09079011941763455
Activity=Active + BMI=Overweight + Diabetes=No,3,0.09062653361688205
Age=60+ + Diet=SugarHigh + Sex=Female,3,0.09062653361688205
BMI=Overweight + Sex=Male + Smoking=Never,3,0.09062653361688205
Diabetes=Yes + Diet=FiberLow + Risk=High,3,0.09062653361688205
Activity=Active + Diabetes=No + Hypertension=Yes,3,0.09046294781612955
Alcohol=Regular + Diabetes=Prediabetes + Diet=SugarHigh,3,0.09046294781612955
Risk=NotHigh + Sex=Male + Smoking=Ever,3,0.09046294781612955
Activity=Active + Age=30-44 + Diet=SodiumHigh,3,0.09013577621462457
Activity=SedentaryHigh + Alcohol=Regular + Hypertension=Yes,3,0.09013577621462457
Age=18-29 + Diet=SodiumHigh + Sex=Male,3,0.08980860461311958
Age=60+ + Alcohol=Regular + Sex=Female,3,0.08980860461311958
BMI=Normal + Cholesterol=High + Diet=SugarHigh,3,0.08980860461311958
Diabetes=Yes + Diet=SugarHigh + Risk=High,3,0.08980860461311958
Activity=SedentaryHigh + Diet=SodiumHigh + Hypertension=Yes,3,0.08964501881236708
BMI=Obese + Cholesterol=High + Hypertension=No,3,0.08964501881236708
BMI=Overweight + Cholesterol=Normal + Diet=SugarHigh,3,0.08964501881236708
Activity=SedentaryHigh + Diet=FiberLow + Diet=SodiumHigh,3,0.0894814330116146
Age=30-44 + Rx=Antihypertensive + Sex=Female,3,0.0894814330116146
Alcohol=Regular + Diabetes=Yes + Rx=Antihypertensive,3,0.0894814330116146
BMI=Obese + Diabetes=No + Hypertension=Yes,3,0.0894814330116146
BMI=Obese + Diet=SugarHigh + Hypertension=No,3,0.0894814330116146
Activity=SedentaryHigh + Diet=SodiumHigh + Hypertension=No,3,0.0893178472108621
Age=45-59 + Diabetes=No + Diet=SugarHigh,3,0.0893178472108621
Activity=SedentaryHigh + Cholesterol=High + Hypertension=Yes,3,0.0891542614101096
Activity=SedentaryHigh + Diabetes=No + Smoking=Never,3,0.0891542614101096
Activity=SedentaryHigh + Diet=SugarHigh + Smoking=Never,3,0.0891542614101096
BMI=Normal + Diet=FiberLow + Hypertension=No,3,0.08899067560935711
BMI=Overweight + Diet=FiberLow + Risk=NotHigh,3,0.08899067560935711
Risk=High + Rx=Statin + Smoking=Ever,3,0.08899067560935711
Age=30-44 + Diet=SugarHigh + Sex=Male,3,0.08882708980860461
Age=60+ + Sex=Male + Smoking=Ever,3,0.08866350400785211
BMI=Overweight + Hypertension=Yes + Smoking=Never,3,0.08866350400785211
Diet=SodiumHigh + Diet=SugarHigh + Rx=Statin,3,0.08866350400785211
BMI=Normal + Diet=FiberLow + Diet=SugarHigh,3,0.08849991820709963
Age=30-44 + Cholesterol=Normal + Diet=SodiumHigh,3,0.08833633240634713
Age=30-44 + Diet=FiberLow + Diet=SugarHigh,3,0.08833633240634713
Activity=Active + Age=30-44 + Alcohol=Regular,3,0.08817274660559464
Age=30-44 + Alcohol=Regular + Cholesterol=Normal,3,0.08817274660559464
Diabetes=No + Hypertension=Yes + Risk=NotHigh,3,0.08817274660559464
Diabetes=Prediabetes + Diet=FiberLow + Risk=High,3,0.08817274660559464
BMI=Normal + Diet=SodiumHigh + Smoking=Ever,3,0.08800916080484214
Risk=High + Sex=Male + Smoking=Never,3,0.08800916080484214
Activity=Active + Cholesterol=Normal + Smoking=Never,3,0.08768198920333715
Activity=SedentaryHigh + Diabetes=No + Hypertension=No,3,0.08768198920333715
Age=18-29 + Diet=FiberLow + Risk=NotHigh,3,0.08768198920333715
Activity=SedentaryHigh + Alcohol=Regular + Sex=Male,3,0.08735481760183215
Age=60+ + BMI=Obese + Hypertension=Yes,3,0.08735481760183215
Activity=SedentaryHigh + BMI=Obese + Risk=High,3,0.08719123180107967
Activity=SedentaryHigh + Hypertension=Yes + Rx=Antihypertensive,3,0.08719123180107967
BMI=Obese + Diabetes=Yes + Risk=High,3,0.08719123180107967
Diabetes=Prediabetes + Risk=High + Sex=Female,3,0.08719123180107967
Activity=Active + Diet=FiberLow + Hypertension=Yes,3,0.08702764600032717
Age=18-29 + BMI=Normal + Risk=NotHigh,3,0.08702764600032717
Age=60+ + BMI=Overweight + Rx=Antihypertensive,3,0.08702764600032717
Cholesterol=Normal + Risk=NotHigh + Smoking=Ever,3,0.08702764600032717
Activity=SedentaryHigh + Diet=SodiumHigh + Sex=Female,3,0.08686406019957468
Age=18-29 + Alcohol=Regular + Diet=FiberLow,3,0.08686406019957468
Age=18-29 + BMI=Normal + Diabetes=No,3,0.08686406019957468
Age=18-29 + Cholesterol=Normal + Diet=SugarHigh,3,0.08686406019957468
BMI=Overweight + Diabetes=No + Hypertension=Yes,3,0.08686406019957468
Activity=SedentaryHigh + Diet=FiberLow + Rx=Antihypertensive,3,0.08670047439882218
Alcohol=Regular + Diabetes=Prediabetes + Hypertension=Yes,3,0.08670047439882218
Alcohol=Regular + Diabetes=Yes + Hypertension=Yes,3,0.08670047439882218
Diet=SugarHigh + Hypertension=Yes + Rx=Statin,3,0.08670047439882218
Age=45-59 + Diet=SodiumHigh + Smoking=Ever,3,0.08653688859806968
Activity=Active + Hypertension=Yes + Smoking=Never,3,0.0863733027973172
Age=30-44 + Cholesterol=High + Hypertension=No,3,0.0863733027973172
Activity=Active + BMI=Normal + Risk=NotHigh,3,0.0862097169965647
Activity=Active + Diet=FiberLow + Risk=NotHigh,3,0.0862097169965647
Activity=Active + Hypertension=Yes + Smoking=Ever,3,0.0862097169965647
Cholesterol=Normal + Diabetes=No + Hypertension=Yes,3,0.08588254539505971
Age=60+ + BMI=Overweight + Diet=SodiumHigh,3,0.08571895959430721
Age=60+ + Diabetes=No + Hypertension=Yes,3,0.08555537379355473
Activity=SedentaryHigh + Risk=High + Sex=Female,3,0.08539178799280223
Cholesterol=High + Rx=Statin + Smoking=Ever,3,0.08539178799280223
Diet=FiberLow + Hypertension=Yes + Rx=Statin,3,0.08539178799280223
Age=60+ + Diet=FiberLow + Smoking=Ever,3,0.08522820219204973
BMI=Obese + Diet=FiberLow + Smoking=Ever,3,0.08522820219204973
Activity=Active + Cholesterol=Normal + Sex=Male,3,0.08506461639129724
Activity=Active + Hypertension=No + Smoking=Ever,3,0.08506461639129724
Activity=Active + Risk=NotHigh + Sex=Female,3,0.08506461639129724
Age=18-29 + Diet=FiberLow + Diet=SugarHigh,3,0.08506461639129724
Age=18-29 + Rx=Antihypertensive + Sex=Male,3,0.08506461639129724
Age=30-44 + Cholesterol=High + Smoking=Never,3,0.08506461639129724
Age=60+ + Alcohol=Regular + BMI=Overweight,3,0.08506461639129724
Cholesterol=Normal + Diet=SugarHigh + Hypertension=Yes,3,0.08506461639129724
Age=18-29 + Diet=FiberLow + Smoking=Never,3,0.08490103059054474
Age=45-59 + Cholesterol=High + Smoking=Never,3,0.08490103059054474
Age=45-59 + Diet=SugarHigh + Hypertension=Yes,3,0.08490103059054474
Age=30-44 + Diet=SodiumHigh + Risk=High,3,0.08473744478979224
BMI=Obese + Hypertension=No + Risk=High,3,0.08457385898903975
Activity=SedentaryHigh + Alcohol=Regular + Smoking=Never,3,0.08441027318828725
Age=30-44 + Diet=FiberLow + Hypertension=No,3,0.08441027318828725
Activity=SedentaryHigh + Alcohol=Regular + Smoking=Ever,3,0.08424668738753477
Age=18-29 + Sex=Female + Smoking=Never,3,0.08424668738753477
Activity=Active + Age=18-29 + Diet=SodiumHigh,3,0.08408310158678227
Activity=Active + Age=18-29 + Hypertension=No,3,0.08408310158678227
Cholesterol=High + Rx=Statin + Sex=Female,3,0.08408310158678227
Age=18-29 + Risk=NotHigh + Sex=Male,3,0.08391951578602977
BMI=Normal + Diet=FiberLow + Smoking=Never,3,0.08391951578602977
Age=18-29 + Diet=SodiumHigh + Sex=Female,3,0.08375592998527728
Age=45-59 + Diabetes=No + Risk=NotHigh,3,0.08375592998527728
Age=60+ + BMI=Obese + Cholesterol=High,3,0.08375592998527728
Age=45-59 + Cholesterol=High + Sex=Female,3,0.08359234418452478
Age=60+ + Alcohol=Regular + Diabetes=No,3,0.08359234418452478
Cholesterol=High + Rx=Statin + Sex=Male,3,0.08359234418452478
Activity=Active + BMI=Overweight + Risk=NotHigh,3,0.08342875838377228
Age=30-44 + Diet=SodiumHigh + Smoking=Ever,3,0.08342875838377228
BMI=Obese + Diabetes=No + Hypertension=No,3,0.08342875838377228
Activity=Active + BMI=Overweight + Sex=Male,3,0.0832651725830198
BMI=Normal + Hypertension=No + Sex=Male,3,0.0832651725830198
Activity=Active + Cholesterol=Normal + Diet=FiberLow,3,0.0831015867822673
Age=45-59 + Alcohol=Regular + Smoking=Never,3,0.0831015867822673
Age=45-59 + Diet=SodiumHigh + Sex=Female,3,0.0831015867822673
Age=45-59 + Diet=SugarHigh + Risk=High,3,0.0831015867822673
BMI=Obese + Hypertension=No + Rx=Antihypertensive,3,0.0829380009815148
BMI=Overweight + Risk=High + Sex=Male,3,0.0829380009815148
Risk=High + Rx=Statin + Sex=Female,3,0.0829380009815148
Age=45-59 + Diabetes=No + Rx=Antihypertensive,3,0.08277441518076231
Age=60+ + BMI=Obese + Rx=Antihypertensive,3,0.08277441518076231
BMI=Overweight + Cholesterol=Normal + Hypertension=No,3,0.08277441518076231
BMI=Overweight + Hypertension=No + Sex=Female,3,0.08277441518076231
Age=30-44 + Risk=NotHigh + Sex=Female,3,0.08261082938000981
Age=60+ + Diabetes=Prediabetes + Risk=High,3,0.08261082938000981
Age=18-29 + Risk=NotHigh + Sex=Female,3,0.08244724357925733
Age=30-44 + Cholesterol=High + Risk=High,3,0.08244724357925733
Age=45-59 + Risk=High + Rx=Antihypertensive,3,0.08244724357925733
BMI=Obese + Diabetes=Prediabetes + Risk=High,3,0.08244724357925733
BMI=Overweight + Cholesterol=High + Risk=NotHigh,3,0.08244724357925733
Age=45-59 + Cholesterol=High + Diabetes=No,3,0.08228365777850483
Age=60+ + Cholesterol=High + Diabetes=Yes,3,0.08228365777850483
Age=60+ + Diabetes=No + Diet=SodiumHigh,3,0.08228365777850483
Cholesterol=High + Rx=Statin + Smoking=Never,3,0.08228365777850483
Cholesterol=Normal + Diet=FiberLow + Smoking=Ever,3,0.08228365777850483
Age=18-29 + Hypertension=No + Sex=Male,3,0.08212007197775233
Age=45-59 + Alcohol=Regular + Sex=Female,3,0.08212007197775233
Age=45-59 + Rx=Antihypertensive + Smoking=Never,3,0.08212007197775233
Diabetes=Yes + Diet=SodiumHigh + Diet=SugarHigh,3,0.08212007197775233
Activity=Active + BMI=Normal + Diabetes=No,3,0.08195648617699984
Age=18-29 + BMI=Normal + Hypertension=No,3,0.08195648617699984
Activity=Active + Age=30-44 + Diabetes=No,3,0.08179290037624734
Age=18-29 + Alcohol=Regular + Cholesterol=Normal,3,0.08162931457549484
Age=45-59 + Diet=SugarHigh + Sex=Male,3,0.08162931457549484
Age=60+ + Alcohol=Regular + Smoking=Never,3,0.08162931457549484
BMI=Normal + Diet=FiberLow + Sex=Female,3,0.08162931457549484
Diabetes=Prediabetes + Risk=High + Smoking=Ever,3,0.08162931457549484
Hypertension=No + Sex=Female + Smoking=Ever,3,0.08162931457549484
BMI=Normal + Cholesterol=High + Risk=NotHigh,3,0.08146572877474235
BMI=Obese + Hypertension=No + Smoking=Never,3,0.08146572877474235
Diabetes=Prediabetes + Diet=SugarHigh + Hypertension=Yes,3,0.08146572877474235
Activity=Active + BMI=Normal + Diet=SodiumHigh,3,0.08130214297398985
Activity=Active + Risk=High + Sex=Female,3,0.08130214297398985
Activity=SedentaryHigh + Alcohol=Regular + Sex=Female,3,0.08130214297398985
Cholesterol=High + Diabetes=Yes + Diet=SugarHigh,3,0.08113855717323737
Cholesterol=Normal + Sex=Male + Smoking=Ever,3,0.08113855717323737
Age=45-59 + Diet=FiberLow + Diet=SodiumHigh,3,0.08097497137248487
Hypertension=No + Risk=High + Sex=Female,3,0.08097497137248487
Activity=Active + Age=30-44 + Diet=SugarHigh,3,0.08081138557173237
Activity=Active + BMI=Overweight + Cholesterol=High,3,0.08081138557173237
Age=45-59 + Rx=Antihypertensive + Sex=Male,3,0.08081138557173237
BMI=Normal + Diabetes=No + Smoking=Ever,3,0.08081138557173237
Age=30-44 + Cholesterol=Normal + Hypertension=No,3,0.08064779977097988
Age=45-59 + Alcohol=Regular + Risk=NotHigh,3,0.08064779977097988
Age=60+ + Diabetes=Yes + Hypertension=Yes,3,0.08064779977097988
Age=45-59 + BMI=Obese + Risk=High,3,0.08048421397022738
Age=45-59 + Diet=SugarHigh + Smoking=Never,3,0.08048421397022738
Age=60+ + Diet=FiberLow + Smoking=Never,3,0.08048421397022738
Diabetes=Yes + Risk=High + Sex=Female,3,0.08048421397022738
Age=18-29 + Cholesterol=High + Diabetes=No,3,0.08032062816947488
Age=30-44 + Cholesterol=Normal + Rx=Antihypertensive,3,0.08032062816947488
Diabetes=Yes + Risk=High + Smoking=Ever,3,0.08032062816947488
Age=45-59 + Cholesterol=High + Sex=Male,3,0.0801570423687224
Risk=High + Rx=Statin + Sex=Male,3,0.0801570423687224
